date,state,hospitalized,deathIncrease,totalTestResultsIncrease,positiveIncrease
2021-02-18,MT,89.0,3.0,4540.0,230.0
2021-02-18,NC,1822.0,96.0,41308.0,2447.0
2021-02-18,ND,108.0,0.0,3151.0,83.0
2021-02-18,NE,204.0,7.0,6633.0,406.0
2021-02-18,NH,125.0,2.0,8591.0,272.0
2021-02-18,NJ,2320.0,89.0,36611.0,2482.0
2021-02-18,NM,308.0,18.0,6555.0,203.0
2021-02-18,NV,730.0,31.0,8410.0,585.0
2021-02-18,NY,7152.0,152.0,153648.0,8322.0
2021-02-18,OH,1850.0,98.0,29323.0,1522.0
2021-02-18,OK,919.0,20.0,1289.0,161.0
2021-02-18,OR,285.0,6.0,16658.0,847.0
2021-02-18,PA,2584.0,94.0,47118.0,2699.0
2021-02-18,PR,236.0,7.0,132.0,13.0
2021-02-18,PW,,0.0,,
2021-02-18,RI,219.0,15.0,15445.0,284.0
2021-02-18,RMI,,0.0,,
2021-02-18,SC,1090.0,37.0,15718.0,1644.0
2021-02-18,SD,90.0,3.0,716.0,43.0
2021-02-18,TN,1134.0,72.0,7471.0,714.0
2021-02-18,TX,8393.0,97.0,18198.0,1974.0
2021-02-18,UT,286.0,7.0,9866.0,1018.0
2021-02-18,VA,1695.0,8.0,23145.0,1946.0
2021-02-18,VI,0.0,0.0,,
2021-02-18,VT,42.0,2.0,9174.0,161.0
2021-02-18,WA,613.0,44.0,24111.0,826.0
2021-02-18,WI,474.0,18.0,26801.0,792.0
2021-02-18,WV,408.0,11.0,5191.0,335.0
2021-02-18,WY,47.0,0.0,2131.0,58.0
2021-02-19,AK,33.0,0.0,6448.0,152.0
2021-02-19,AL,1152.0,149.0,11462.0,965.0
2021-02-19,AR,732.0,13.0,603.0,38.0
2021-02-19,AS,,0.0,,
2021-02-19,AZ,1727.0,145.0,26970.0,1903.0
2021-02-19,CA,7814.0,420.0,185416.0,5904.0
2021-02-19,CO,507.0,14.0,26516.0,879.0
2021-02-19,CT,606.0,27.0,34428.0,913.0
2021-02-19,DC,275.0,1.0,5520.0,164.0
2021-02-19,DE,193.0,17.0,3391.0,150.0
2021-02-19,FL,4949.0,218.0,89696.0,6990.0
2021-02-19,FSM,,0.0,,
2021-02-19,GA,3054.0,207.0,26436.0,1934.0
2021-02-19,GU,,0.0,33.0,2.0
2021-02-19,HI,57.0,2.0,4594.0,62.0
2021-02-19,IA,248.0,15.0,6448.0,462.0
2021-02-19,ID,142.0,1.0,4141.0,276.0
2021-02-19,IL,1701.0,71.0,65796.0,1839.0
2021-02-19,IN,944.0,44.0,23140.0,1000.0
2021-02-19,KS,410.0,93.0,9033.0,503.0
2021-02-19,KY,1002.0,28.0,10647.0,1062.0
2021-02-19,LA,719.0,34.0,19088.0,707.0
2021-02-19,MA,948.0,36.0,106272.0,1828.0
2021-02-19,MD,1283.0,20.0,31225.0,1546.0
2021-02-19,ME,100.0,3.0,4436.0,66.0
2021-02-19,MI,861.0,23.0,35715.0,1382.0
2021-02-19,MN,367.0,8.0,40712.0,1317.0
2021-02-19,MO,1222.0,6.0,4431.0,281.0
2021-02-19,MP,,0.0,19.0,0.0
2021-02-19,MS,594.0,19.0,4494.0,368.0
2021-02-19,MT,81.0,2.0,3807.0,227.0
2021-02-19,NC,1675.0,54.0,35377.0,2249.0
2021-02-19,ND,100.0,2.0,2124.0,58.0
2021-02-19,NE,181.0,18.0,3528.0,351.0
2021-02-19,NH,119.0,2.0,8129.0,270.0
2021-02-19,NJ,2252.0,63.0,42656.0,3138.0
2021-02-19,NM,299.0,19.0,6258.0,210.0
2021-02-19,NV,703.0,26.0,6590.0,504.0
2021-02-19,NY,6933.0,128.0,145915.0,6703.0
2021-02-19,OH,1787.0,82.0,35515.0,1615.0
2021-02-19,OK,881.0,23.0,2558.0,335.0
2021-02-19,OR,287.0,0.0,14616.0,712.0
2021-02-19,PA,2683.0,67.0,38514.0,2068.0
2021-02-19,PR,216.0,10.0,328.0,17.0
2021-02-19,PW,,0.0,,
2021-02-19,RI,223.0,9.0,12557.0,268.0
2021-02-19,RMI,,0.0,,
2021-02-19,SC,1058.0,30.0,17174.0,1441.0
2021-02-19,SD,95.0,6.0,888.0,65.0
2021-02-19,TN,1080.0,7.0,10548.0,921.0
2021-02-19,TX,8178.0,172.0,31710.0,3719.0
2021-02-19,UT,266.0,21.0,10251.0,1082.0
2021-02-19,VA,1682.0,99.0,22738.0,1998.0
2021-02-19,VI,0.0,0.0,,
2021-02-19,VT,39.0,0.0,9546.0,148.0
2021-02-19,WA,574.0,19.0,22052.0,757.0
2021-02-19,WI,454.0,36.0,25624.0,766.0
2021-02-19,WV,402.0,12.0,5676.0,285.0
2021-02-19,WY,41.0,0.0,2921.0,103.0
2021-02-20,AK,50.0,0.0,4945.0,134.0
2021-02-20,AL,1126.0,17.0,8026.0,677.0
2021-02-20,AR,709.0,12.0,2397.0,154.0
2021-02-20,AS,,0.0,,
2021-02-20,AZ,1663.0,59.0,7394.0,304.0
2021-02-20,CA,7352.0,481.0,130772.0,4843.0
2021-02-20,CO,513.0,9.0,24403.0,857.0
2021-02-20,CT,596.0,0.0,24681.0,894.0
2021-02-20,DC,273.0,1.0,6204.0,208.0
2021-02-20,DE,188.0,23.0,5681.0,368.0
2021-02-20,FL,4812.0,121.0,61076.0,6039.0
2021-02-20,FSM,,0.0,,
2021-02-20,GA,2885.0,132.0,12351.0,1155.0
2021-02-20,GU,,0.0,40.0,4.0
2021-02-20,HI,54.0,0.0,4271.0,40.0
2021-02-20,IA,244.0,0.0,5302.0,376.0
2021-02-20,ID,140.0,-1.0,3089.0,270.0
2021-02-20,IL,1600.0,58.0,46447.0,1317.0
2021-02-20,IN,888.0,11.0,16841.0,573.0
2021-02-20,KS,389.0,0.0,4878.0,303.0
2021-02-20,KY,984.0,25.0,7095.0,676.0
2021-02-20,LA,679.0,0.0,11483.0,507.0
2021-02-20,MA,953.0,53.0,83168.0,1584.0
2021-02-20,MD,1259.0,18.0,25080.0,1114.0
2021-02-20,ME,97.0,0.0,2379.0,78.0
2021-02-20,MI,866.0,68.0,33424.0,1367.0
2021-02-20,MN,335.0,11.0,26889.0,1083.0
2021-02-20,MO,1179.0,0.0,3987.0,263.0
2021-02-20,MP,,0.0,40.0,8.0
2021-02-20,MS,573.0,0.0,2339.0,215.0
2021-02-20,MT,82.0,2.0,2821.0,189.0
2021-02-20,NC,1653.0,76.0,36995.0,2213.0
2021-02-20,ND,88.0,1.0,353.0,15.0
2021-02-20,NE,194.0,4.0,2196.0,281.0
2021-02-20,NH,124.0,1.0,7374.0,219.0
2021-02-20,NJ,2199.0,50.0,31109.0,3083.0
2021-02-20,NM,290.0,11.0,5234.0,166.0
2021-02-20,NV,675.0,37.0,6356.0,402.0
2021-02-20,NY,6717.0,128.0,126587.0,7014.0
2021-02-20,OH,1788.0,56.0,28553.0,1339.0
2021-02-20,OK,873.0,26.0,2050.0,227.0
2021-02-20,OR,272.0,5.0,10151.0,539.0
2021-02-20,PA,2451.0,90.0,33294.0,1961.0
2021-02-20,PR,217.0,22.0,581.0,17.0
2021-02-20,PW,,0.0,,
2021-02-20,RI,212.0,0.0,8255.0,247.0
2021-02-20,RMI,,0.0,,
2021-02-20,SC,980.0,35.0,12296.0,891.0
2021-02-20,SD,92.0,6.0,583.0,25.0
2021-02-20,TN,1071.0,51.0,9077.0,789.0
2021-02-20,TX,7871.0,227.0,40820.0,4969.0
2021-02-20,UT,267.0,8.0,8974.0,879.0
2021-02-20,VA,1583.0,134.0,19257.0,1534.0
2021-02-20,VI,3.0,0.0,,
2021-02-20,VT,39.0,3.0,8148.0,145.0
2021-02-20,WA,561.0,0.0,14483.0,548.0
2021-02-20,WI,429.0,19.0,22259.0,673.0
2021-02-20,WV,394.0,6.0,6167.0,318.0
2021-02-20,WY,36.0,0.0,3129.0,109.0
2021-02-21,AK,39.0,0.0,4559.0,103.0
2021-02-21,AL,1112.0,2.0,3871.0,406.0
2021-02-21,AR,704.0,9.0,1750.0,135.0
2021-02-21,AS,,0.0,,
2021-02-21,AZ,1607.0,25.0,10946.0,1105.0
2021-02-21,CA,7215.0,280.0,90486.0,3938.0
2021-02-21,CO,535.0,5.0,12595.0,597.0
2021-02-21,CT,598.0,0.0,15499.0,753.0
2021-02-21,DC,286.0,1.0,2934.0,140.0
2021-02-21,DE,194.0,1.0,3874.0,251.0
2021-02-21,FL,4816.0,93.0,44571.0,5015.0
2021-02-21,FSM,,0.0,,
2021-02-21,GA,2822.0,2.0,8346.0,873.0
2021-02-21,GU,,0.0,4.0,4.0
2021-02-21,HI,51.0,1.0,2819.0,52.0
2021-02-21,IA,223.0,0.0,3746.0,216.0
2021-02-21,ID,142.0,0.0,1612.0,116.0
2021-02-21,IL,1621.0,40.0,29484.0,1056.0
2021-02-21,IN,891.0,36.0,10256.0,466.0
2021-02-21,KS,405.0,0.0,2772.0,181.0
2021-02-21,KY,955.0,21.0,2542.0,358.0
2021-02-21,LA,656.0,26.0,9305.0,501.0
2021-02-21,MA,900.0,46.0,47446.0,1298.0
2021-02-21,MD,1259.0,17.0,19213.0,1406.0
2021-02-21,ME,91.0,0.0,2310.0,61.0
2021-02-21,MI,852.0,0.0,16444.0,695.0
2021-02-21,MN,333.0,9.0,20803.0,894.0
2021-02-21,MO,1186.0,0.0,2562.0,159.0
2021-02-21,MP,,0.0,8.0,0.0
2021-02-21,MS,586.0,0.0,1768.0,209.0
2021-02-21,MT,91.0,1.0,1236.0,118.0
2021-02-21,NC,1576.0,30.0,19591.0,1415.0
2021-02-21,ND,94.0,0.0,437.0,13.0
2021-02-21,NE,187.0,0.0,1773.0,194.0
2021-02-21,NH,121.0,1.0,2772.0,158.0
2021-02-21,NJ,2156.0,24.0,21823.0,2407.0
2021-02-21,NM,303.0,14.0,7639.0,175.0
2021-02-21,NV,651.0,4.0,3431.0,341.0
2021-02-21,NY,6784.0,101.0,88602.0,7226.0
2021-02-21,OH,1721.0,67.0,16536.0,845.0
2021-02-21,OK,832.0,22.0,1517.0,172.0
2021-02-21,OR,285.0,1.0,8109.0,354.0
2021-02-21,PA,2363.0,27.0,19937.0,1567.0
2021-02-21,PR,219.0,4.0,126.0,0.0
2021-02-21,PW,,0.0,,
2021-02-21,RI,211.0,0.0,4856.0,127.0
2021-02-21,RMI,,0.0,,
2021-02-21,SC,972.0,19.0,4793.0,497.0
2021-02-21,SD,93.0,4.0,453.0,28.0
2021-02-21,TN,1036.0,18.0,6268.0,661.0
2021-02-21,TX,7641.0,130.0,35868.0,5103.0
2021-02-21,UT,274.0,10.0,5423.0,482.0
2021-02-21,VA,1604.0,155.0,12271.0,1285.0
2021-02-21,VI,0.0,0.0,,
2021-02-21,VT,35.0,1.0,2901.0,95.0
2021-02-21,WA,563.0,0.0,6958.0,203.0
2021-02-21,WI,421.0,0.0,13057.0,436.0
2021-02-21,WV,395.0,7.0,3747.0,305.0
2021-02-21,WY,32.0,0.0,1294.0,60.0
2021-02-22,AK,42.0,1.0,6162.0,142.0
2021-02-22,AL,972.0,0.0,9701.0,1042.0
2021-02-22,AR,639.0,6.0,3544.0,209.0
2021-02-22,AS,,0.0,,
2021-02-22,AZ,1492.0,-3.0,13256.0,1106.0
2021-02-22,CA,6906.0,233.0,121251.0,3511.0
2021-02-22,CO,625.0,1.0,16418.0,734.0
2021-02-22,CT,597.0,39.0,22576.0,764.0
2021-02-22,DC,287.0,0.0,3057.0,109.0
2021-02-22,DE,187.0,1.0,4111.0,172.0
2021-02-22,FL,4688.0,159.0,86521.0,6540.0
2021-02-22,FSM,,0.0,,
2021-02-22,GA,2755.0,91.0,30278.0,1980.0
2021-02-22,GU,,0.0,61.0,1.0
2021-02-22,HI,47.0,0.0,4111.0,64.0
2021-02-22,IA,240.0,38.0,5968.0,305.0
2021-02-22,ID,144.0,0.0,2609.0,164.0
2021-02-22,IL,1554.0,40.0,51834.0,1455.0
2021-02-22,IN,859.0,35.0,10892.0,517.0
2021-02-22,KS,392.0,29.0,8446.0,392.0
2021-02-22,KY,930.0,13.0,7344.0,779.0
2021-02-22,LA,646.0,11.0,18583.0,882.0
2021-02-22,MA,869.0,26.0,61360.0,1294.0
2021-02-22,MD,1218.0,30.0,21082.0,1087.0
2021-02-22,ME,92.0,2.0,3006.0,65.0
2021-02-22,MI,830.0,1.0,32351.0,924.0
2021-02-22,MN,352.0,1.0,19178.0,864.0
2021-02-22,MO,1202.0,170.0,3672.0,177.0
2021-02-22,MP,,0.0,4.0,0.0
2021-02-22,MS,612.0,24.0,2625.0,288.0
2021-02-22,MT,100.0,-1.0,1608.0,155.0
2021-02-22,NC,1582.0,8.0,27862.0,1865.0
2021-02-22,ND,97.0,1.0,4144.0,50.0
2021-02-22,NE,188.0,3.0,3348.0,234.0
2021-02-22,NH,123.0,0.0,3294.0,171.0
2021-02-22,NJ,2115.0,16.0,51762.0,3629.0
2021-02-22,NM,284.0,11.0,3260.0,160.0
2021-02-22,NV,600.0,10.0,9488.0,1139.0
2021-02-22,NY,6972.0,111.0,104083.0,6920.0
2021-02-22,OH,1648.0,58.0,16117.0,990.0
2021-02-22,OK,865.0,0.0,2576.0,258.0
2021-02-22,OR,260.0,0.0,9868.0,336.0
2021-02-22,PA,2438.0,17.0,23162.0,1629.0
2021-02-22,PR,235.0,3.0,20.0,0.0
2021-02-22,PW,,0.0,,
2021-02-22,RI,211.0,90.0,8450.0,220.0
2021-02-22,RMI,,0.0,,
2021-02-22,SC,915.0,19.0,9321.0,1092.0
2021-02-22,SD,91.0,0.0,1107.0,64.0
2021-02-22,TN,1083.0,20.0,11231.0,784.0
2021-02-22,TX,7752.0,64.0,52744.0,6404.0
2021-02-22,UT,268.0,1.0,6876.0,686.0
2021-02-22,VA,1505.0,172.0,22356.0,1824.0
2021-02-22,VI,1.0,0.0,,
2021-02-22,VT,38.0,1.0,3730.0,127.0
2021-02-22,WA,522.0,35.0,28344.0,692.0
2021-02-22,WI,434.0,0.0,21844.0,733.0
2021-02-22,WV,364.0,2.0,4598.0,298.0
2021-02-22,WY,26.0,0.0,232.0,13.0
2021-02-23,AK,48.0,0.0,8094.0,184.0
2021-02-23,AL,957.0,68.0,10388.0,650.0
2021-02-23,AR,609.0,14.0,7283.0,378.0
2021-02-23,AS,,0.0,,
2021-02-23,AZ,1410.0,148.0,29000.0,1624.0
2021-02-23,CA,6757.0,225.0,195940.0,5595.0
2021-02-23,CO,637.0,14.0,35066.0,1298.0
2021-02-23,CT,576.0,10.0,22819.0,276.0
2021-02-23,DC,271.0,3.0,7836.0,226.0
2021-02-23,DE,184.0,11.0,7055.0,395.0
2021-02-23,FL,4687.0,148.0,111011.0,7976.0
2021-02-23,FSM,,0.0,,
2021-02-23,GA,2719.0,92.0,27503.0,1783.0
2021-02-23,GU,,0.0,37.0,2.0
2021-02-23,HI,52.0,0.0,5426.0,44.0
2021-02-23,IA,249.0,26.0,11520.0,687.0
2021-02-23,ID,158.0,14.0,4534.0,304.0
2021-02-23,IL,1605.0,22.0,76123.0,1600.0
2021-02-23,IN,873.0,43.0,15869.0,587.0
2021-02-23,KS,384.0,0.0,12098.0,487.0
2021-02-23,KY,912.0,16.0,15102.0,980.0
2021-02-23,LA,636.0,26.0,26603.0,819.0
2021-02-23,MA,843.0,30.0,105747.0,1828.0
2021-02-23,MD,1206.0,27.0,40915.0,1708.0
2021-02-23,ME,84.0,17.0,5579.0,69.0
2021-02-23,MI,891.0,37.0,43778.0,1288.0
2021-02-23,MN,384.0,1.0,33614.0,1028.0
2021-02-23,MO,1214.0,9.0,5939.0,273.0
2021-02-23,MP,,0.0,,
2021-02-23,MS,578.0,28.0,4644.0,362.0
2021-02-23,MT,91.0,5.0,2362.0,132.0
2021-02-23,NC,1539.0,31.0,51446.0,2641.0
2021-02-23,ND,86.0,1.0,6056.0,85.0
2021-02-23,NE,201.0,0.0,6319.0,421.0
2021-02-23,NH,111.0,1.0,8727.0,272.0
2021-02-23,NJ,2130.0,104.0,59742.0,3927.0
2021-02-23,NM,275.0,9.0,4210.0,124.0
2021-02-23,NV,578.0,21.0,9309.0,596.0
2021-02-23,NY,6835.0,113.0,180400.0,8805.0
2021-02-23,OH,1688.0,94.0,46354.0,1564.0
2021-02-23,OK,835.0,60.0,3511.0,334.0
2021-02-23,OR,257.0,7.0,21710.0,751.0
2021-02-23,PA,2460.0,97.0,54055.0,2486.0
2021-02-23,PR,229.0,21.0,238.0,17.0
2021-02-23,PW,,0.0,,
2021-02-23,RI,207.0,10.0,14874.0,322.0
2021-02-23,RMI,,0.0,,
2021-02-23,SC,915.0,23.0,17049.0,1247.0
2021-02-23,SD,102.0,0.0,1219.0,55.0
2021-02-23,TN,1119.0,45.0,11208.0,922.0
2021-02-23,TX,7488.0,234.0,79907.0,8600.0
2021-02-23,UT,248.0,12.0,12061.0,1186.0
2021-02-23,VA,1507.0,149.0,26391.0,1700.0
2021-02-23,VI,4.0,0.0,,
2021-02-23,VT,32.0,3.0,8530.0,139.0
2021-02-23,WA,533.0,24.0,21987.0,871.0
2021-02-23,WI,440.0,39.0,55055.0,915.0
2021-02-23,WV,348.0,11.0,6170.0,338.0
2021-02-23,WY,32.0,9.0,2761.0,52.0
2021-02-24,AK,45.0,0.0,8101.0,241.0
2021-02-24,AL,942.0,84.0,28950.0,2975.0
2021-02-24,AR,624.0,10.0,9424.0,330.0
2021-02-24,AS,,0.0,,
2021-02-24,AZ,1450.0,43.0,27754.0,1442.0
2021-02-24,CA,6583.0,314.0,216386.0,5563.0
2021-02-24,CO,485.0,10.0,35158.0,1084.0
2021-02-24,CT,588.0,23.0,53773.0,1273.0
2021-02-24,DC,280.0,3.0,7556.0,218.0
2021-02-24,DE,191.0,23.0,10189.0,422.0
2021-02-24,FL,4706.0,127.0,105859.0,7074.0
2021-02-24,FSM,,0.0,,
2021-02-24,GA,2663.0,137.0,29758.0,1701.0
2021-02-24,GU,,0.0,32.0,1.0
2021-02-24,HI,137.0,4.0,4419.0,48.0
2021-02-24,IA,231.0,15.0,10715.0,586.0
2021-02-24,ID,162.0,0.0,5900.0,280.0
2021-02-24,IL,1557.0,47.0,62161.0,1579.0
2021-02-24,IN,897.0,17.0,21352.0,757.0
2021-02-24,KS,372.0,81.0,11452.0,358.0
2021-02-24,KY,922.0,51.0,13521.0,1388.0
2021-02-24,LA,621.0,25.0,24153.0,713.0
2021-02-24,MA,849.0,60.0,37831.0,706.0
2021-02-24,MD,1250.0,16.0,49585.0,1550.0
2021-02-24,ME,95.0,24.0,4889.0,140.0
2021-02-24,MI,851.0,9.0,44707.0,1435.0
2021-02-24,MN,359.0,9.0,51984.0,1255.0
2021-02-24,MO,1209.0,8.0,5641.0,264.0
2021-02-24,MP,,0.0,,
2021-02-24,MS,577.0,8.0,4534.0,359.0
2021-02-24,MT,82.0,2.0,6256.0,274.0
2021-02-24,NC,1559.0,109.0,53094.0,2459.0
2021-02-24,ND,91.0,1.0,4859.0,58.0
2021-02-24,NE,195.0,13.0,6195.0,381.0
2021-02-24,NH,111.0,2.0,8664.0,243.0
2021-02-24,NJ,2160.0,99.0,57034.0,3720.0
2021-02-24,NM,270.0,14.0,8288.0,214.0
2021-02-24,NV,571.0,16.0,8701.0,545.0
2021-02-24,NY,6801.0,112.0,185474.0,8754.0
2021-02-24,OH,1671.0,77.0,47373.0,1552.0
2021-02-24,OK,800.0,39.0,2929.0,276.0
2021-02-24,OR,245.0,32.0,25394.0,728.0
2021-02-24,PA,2527.0,76.0,62012.0,3052.0
2021-02-24,PR,246.0,9.0,321.0,13.0
2021-02-24,PW,,0.0,,
2021-02-24,RI,202.0,11.0,18133.0,360.0
2021-02-24,RMI,,0.0,,
2021-02-24,SC,915.0,25.0,18649.0,1221.0
2021-02-24,SD,100.0,1.0,1104.0,58.0
2021-02-24,TN,1093.0,68.0,17875.0,1176.0
2021-02-24,TX,7097.0,339.0,75499.0,6789.0
2021-02-24,UT,246.0,14.0,11128.0,870.0
2021-02-24,VA,1503.0,156.0,31585.0,1990.0
2021-02-24,VI,3.0,0.0,,
2021-02-24,VT,31.0,0.0,9583.0,194.0
2021-02-24,WA,516.0,31.0,21141.0,763.0
2021-02-24,WI,425.0,26.0,35401.0,782.0
2021-02-24,WV,385.0,11.0,8671.0,485.0
2021-02-24,WY,33.0,0.0,2041.0,55.0
2021-02-25,AK,41.0,0.0,8293.0,156.0
2021-02-25,AL,929.0,87.0,13320.0,900.0
2021-02-25,AR,605.0,10.0,6751.0,245.0
2021-02-25,AS,,0.0,,
2021-02-25,AZ,1386.0,121.0,25371.0,1367.0
2021-02-25,CA,6166.0,1114.0,192353.0,5071.0
2021-02-25,CO,466.0,8.0,35820.0,1125.0
2021-02-25,CT,550.0,19.0,38911.0,867.0
2021-02-25,DC,261.0,4.0,7781.0,195.0
2021-02-25,DE,197.0,4.0,8886.0,339.0
2021-02-25,FL,4497.0,138.0,94558.0,6825.0
2021-02-25,FSM,,0.0,,
2021-02-25,GA,2642.0,135.0,26147.0,1716.0
2021-02-25,GU,,0.0,47.0,2.0
2021-02-25,HI,45.0,0.0,4864.0,86.0
2021-02-25,IA,210.0,23.0,9036.0,616.0
2021-02-25,ID,136.0,10.0,4668.0,263.0
2021-02-25,IL,1520.0,32.0,59482.0,2255.0
2021-02-25,IN,787.0,27.0,28691.0,889.0
2021-02-25,KS,358.0,0.0,9048.0,309.0
2021-02-25,KY,888.0,43.0,14483.0,858.0
2021-02-25,LA,604.0,33.0,22519.0,797.0
2021-02-25,MA,827.0,33.0,95527.0,1914.0
2021-02-25,MD,1218.0,33.0,47061.0,1457.0
2021-02-25,ME,90.0,0.0,4122.0,90.0
2021-02-25,MI,829.0,47.0,38510.0,1286.0
2021-02-25,MN,341.0,7.0,38003.0,1224.0
2021-02-25,MO,1199.0,11.0,5051.0,235.0
2021-02-25,MP,,0.0,,
2021-02-25,MS,559.0,25.0,4021.0,327.0
2021-02-25,MT,76.0,2.0,5039.0,221.0
2021-02-25,NC,1475.0,63.0,41145.0,2192.0
2021-02-25,ND,82.0,1.0,3303.0,53.0
2021-02-25,NE,173.0,15.0,5544.0,289.0
2021-02-25,NH,112.0,6.0,7196.0,242.0
2021-02-25,NJ,2136.0,70.0,54893.0,3645.0
2021-02-25,NM,263.0,13.0,8041.0,211.0
2021-02-25,NV,545.0,14.0,8898.0,666.0
2021-02-25,NY,6659.0,132.0,194900.0,8946.0
2021-02-25,OH,1609.0,80.0,52166.0,1460.0
2021-02-25,OK,738.0,18.0,2743.0,218.0
2021-02-25,OR,248.0,10.0,15903.0,585.0
2021-02-25,PA,2514.0,81.0,56327.0,2894.0
2021-02-25,PR,187.0,7.0,280.0,6.0
2021-02-25,PW,,0.0,,
2021-02-25,RI,210.0,9.0,15879.0,382.0
2021-02-25,RMI,,0.0,,
2021-02-25,SC,913.0,20.0,17177.0,1135.0
2021-02-25,SD,96.0,8.0,942.0,52.0
2021-02-25,TN,1019.0,55.0,14255.0,847.0
2021-02-25,TX,6922.0,305.0,81080.0,6655.0
2021-02-25,UT,257.0,11.0,9453.0,828.0
2021-02-25,VA,1487.0,234.0,26081.0,1749.0
2021-02-25,VI,3.0,0.0,,
2021-02-25,VT,30.0,2.0,6188.0,129.0
2021-02-25,WA,531.0,30.0,20548.0,714.0
2021-02-25,WI,427.0,58.0,31940.0,773.0
2021-02-25,WV,358.0,5.0,6242.0,374.0
2021-02-25,WY,28.0,0.0,3791.0,98.0
2021-02-26,AK,40.0,0.0,6793.0,163.0
2021-02-26,AL,889.0,38.0,10920.0,872.0
2021-02-26,AR,603.0,10.0,7289.0,248.0
2021-02-26,AS,,0.0,,
2021-02-26,AZ,1370.0,83.0,22191.0,1145.0
2021-02-26,CA,5872.0,391.0,148174.0,3965.0
2021-02-26,CO,461.0,15.0,27013.0,820.0
2021-02-26,CT,533.0,8.0,34707.0,884.0
2021-02-26,DC,263.0,4.0,8986.0,189.0
2021-02-26,DE,192.0,12.0,6323.0,332.0
2021-02-26,FL,4393.0,146.0,87948.0,6763.0
2021-02-26,FSM,,0.0,,
2021-02-26,GA,2589.0,20.0,23896.0,1472.0
2021-02-26,GU,,0.0,40.0,3.0
2021-02-26,HI,43.0,2.0,5284.0,83.0
2021-02-26,IA,206.0,25.0,7283.0,457.0
2021-02-26,ID,127.0,9.0,5938.0,244.0
2021-02-26,IL,1457.0,68.0,63235.0,1576.0
2021-02-26,IN,802.0,37.0,29249.0,899.0
2021-02-26,KS,349.0,11.0,7149.0,271.0
2021-02-26,KY,826.0,30.0,13270.0,927.0
2021-02-26,LA,597.0,26.0,20772.0,676.0
2021-02-26,MA,778.0,46.0,102908.0,1831.0
2021-02-26,MD,1137.0,18.0,39073.0,1500.0
2021-02-26,ME,93.0,1.0,3955.0,93.0
2021-02-26,MI,846.0,2.0,32969.0,1136.0
2021-02-26,MN,343.0,12.0,29698.0,1077.0
2021-02-26,MO,1126.0,7.0,4255.0,156.0
2021-02-26,MP,,0.0,,
2021-02-26,MS,525.0,31.0,3745.0,206.0
2021-02-26,MT,71.0,4.0,3965.0,192.0
2021-02-26,NC,1447.0,49.0,38271.0,1908.0
2021-02-26,ND,79.0,3.0,2643.0,35.0
2021-02-26,NE,177.0,0.0,4967.0,315.0
2021-02-26,NH,99.0,4.0,8816.0,285.0
2021-02-26,NJ,2047.0,45.0,48684.0,3662.0
2021-02-26,NM,253.0,14.0,5682.0,169.0
2021-02-26,NV,528.0,9.0,6749.0,487.0
2021-02-26,NY,6448.0,120.0,193275.0,8621.0
2021-02-26,OH,1568.0,58.0,42917.0,1249.0
2021-02-26,OK,701.0,59.0,2551.0,193.0
2021-02-26,OR,238.0,2.0,14585.0,436.0
2021-02-26,PA,2337.0,69.0,51652.0,2654.0
2021-02-26,PR,175.0,9.0,446.0,20.0
2021-02-26,PW,,0.0,,
2021-02-26,RI,207.0,7.0,13981.0,280.0
2021-02-26,RMI,,0.0,,
2021-02-26,SC,758.0,21.0,12547.0,649.0
2021-02-26,SD,90.0,7.0,805.0,39.0
2021-02-26,TN,987.0,56.0,15291.0,964.0
2021-02-26,TX,6659.0,290.0,70649.0,5488.0
2021-02-26,UT,243.0,17.0,8241.0,549.0
2021-02-26,VA,1483.0,185.0,28045.0,1828.0
2021-02-26,VI,5.0,0.0,,
2021-02-26,VT,26.0,1.0,9658.0,130.0
2021-02-26,WA,508.0,14.0,16709.0,627.0
2021-02-26,WI,395.0,5.0,24965.0,670.0
2021-02-26,WV,311.0,1.0,7874.0,391.0
2021-02-26,WY,34.0,0.0,2707.0,55.0
2021-02-27,AK,33.0,0.0,5084.0,124.0
2021-02-27,AL,857.0,61.0,6546.0,418.0
2021-02-27,AR,578.0,10.0,5400.0,162.0
2021-02-27,AS,,0.0,,
2021-02-27,AZ,1281.0,70.0,19385.0,1294.0
2021-02-27,CA,5609.0,439.0,80748.0,2328.0
2021-02-27,CO,445.0,5.0,25151.0,819.0
2021-02-27,CT,537.0,0.0,28061.0,1000.0
2021-02-27,DC,249.0,1.0,6096.0,181.0
2021-02-27,DE,170.0,0.0,5842.0,295.0
2021-02-27,FL,4265.0,110.0,59002.0,5626.0
2021-02-27,FSM,,0.0,,
2021-02-27,GA,2511.0,75.0,10704.0,938.0
2021-02-27,GU,,0.0,66.0,2.0
2021-02-27,HI,51.0,2.0,3975.0,38.0
2021-02-27,IA,216.0,7.0,5315.0,339.0
2021-02-27,ID,130.0,1.0,2907.0,197.0
2021-02-27,IL,1392.0,35.0,42012.0,1099.0
2021-02-27,IN,784.0,25.0,25385.0,684.0
2021-02-27,KS,339.0,0.0,5069.0,166.0
2021-02-27,KY,795.0,25.0,9228.0,540.0
2021-02-27,LA,576.0,0.0,13202.0,464.0
2021-02-27,MA,784.0,41.0,96997.0,1591.0
